ano,mes,produto,total_pedidos,total_quantidade,total_receita,preco_medio
2025,7,Jaleco Dani Swit Denin,1,1.00,100.00,100.00
2025,7,Jaleco Manuela Cinza Detalhes Azul Marinho,1,1.00,220.00,220.00
2025,7,Camiseta Unissex Enfermagem Mescla,1,1.00,10.00,10.00
2025,7,Jaleco Dani Branco,1,1.00,306.13,306.13
2025,7,Scrub Masculino Confy Azul Bebe,1,1.00,340.00,340.00
2025,7,Scrub Masculino Confy Bordô,1,1.00,344.40,344.40
2025,7,Jaleco Manuela Lilás,1,1.00,220.00,220.00
2025,7,Jaleco Clinic Azul Marinho Feminino,1,1.00,175.00,175.00
2025,7,Jaleco Chloe Rosa Bebe,1,1.00,250.00,250.00
2025,7,Camiseta Unissex Enfermagem Branca,1,1.00,10.00,10.00
2025,7,Jaleco Chloe Cinza,1,1.00,250.00,250.00
2025,7,Scrub Masculino Lilas,1,1.00,220.00,220.00
2025,7,Jaleco Manuela Rosa Nude Detalhes Bordo,1,1.00,80.00,80.00
2025,7,Jaleco Manuela Rosa Pink,1,1.00,209.00,209.00
2025,7,Camiseta Scrub Feminino Tec Easy Loren Preto,1,1.00,80.00,80.00
2025,7,Jaleco Manuela Verde Escuro,1,1.00,220.00,220.00
2025,7,Scrub Masculino Preto Manga Longa,1,1.00,150.00,150.00
2025,7,Camiseta Scrub Feminino PRINCESS AVULSA,1,1.00,50.00,50.00
2025,7,Jaleco Mariah Rosa Nude,1,1.00,250.00,250.00
2025,7,Scrub MasculinoTec Easy Lorenzo Aço,1,1.00,120.00,120.00
2025,7,Jaleco Acsa Rosa Nude,1,1.00,50.00,50.00
2025,7,Jaleco Noah Branco,1,1.00,299.25,299.25
2025,7,Jaleco Noah Preto Botoes Cromado,1,1.00,330.00,330.00
2025,6,Jaleco Manuela Branco,22,211.00,24920.00,137.55
2025,6,Turbante Preto,13,156.00,5898.00,52.15
2025,6,Gorro Unissex A. Preto,12,150.00,4875.00,37.69
2025,6,Gorro Unissex D. Preto,14,146.00,5393.00,40.43
2025,6,Scrub Feminino Preto,16,117.00,21252.00,192.47
2025,6,Jaleco Manuela Chumbo,16,104.00,14377.00,152.28
2025,6,Jaleco Manoel Branco,19,92.00,11260.45,135.40
2025,6,Turbante Azul Marinho,7,73.00,2748.00,46.29
2025,6,Jaleco Marta Branco Manga Longa,17,63.00,8622.46,157.98
2025,6,Scrub Masculino Preto,11,60.00,13032.00,209.91
2025,6,Gorro Unissex D.  Cinza,1,60.00,2280.00,38.00
2025,6,Gorro Unissex D. Bordô,4,56.00,1722.27,44.52
2025,6,Scrub Feminino Azul Marinho,7,50.00,11065.00,223.82
2025,6,Gorro Unissex D.  Azul Marinho,7,44.00,1456.00,36.86
2025,6,Jaleco Bernardo Branco,9,42.00,5468.30,134.91
2025,6,CONSERTO,22,42.00,78.00,2.44
2025,6,Crachá Magnético Dourado,13,41.00,2285.90,64.52
2025,6,Serviço de Bordado,24,32.00,1710.00,61.15
2025,6,Turbante Branco,7,31.00,1422.00,52.29
2025,6,Turbante Bordô,4,27.00,1140.00,48.00
2025,6,Jaleco Isabel Rosa Nude,4,26.00,7176.00,276.00
2025,6,Gorro Unissex D. Branco,5,22.00,810.00,37.80
2025,6,Jaleco Manuela Azul Marinho,10,22.00,4477.00,201.06
2025,6,Avental Cirurgico,1,20.00,2800.00,140.00
2025,6,Jaleco Manoel Azul Marinho,9,19.00,3193.90,178.35
2025,6,Scrub Masculino Azul Marinho,3,18.00,3960.00,220.00
2025,6,Turbante Marrom,4,18.00,696.00,48.00
2025,6,Turbante Lurex Branco Dourado,7,17.00,1209.28,72.75
2025,6,Gorro  Unissex A. Azul Marinho,6,17.00,569.00,30.33
2025,6,Scrub Feminino Chumbo,7,17.00,4045.00,229.55
2025,6,Jaleco Manoel Chumbo,8,16.00,2249.00,144.45
2025,6,Jaleco Manuela Bordô,7,16.00,3317.76,200.39
2025,6,Jaleco Chloe Branco,4,15.00,3500.00,214.29
2025,6,Jaleco Heloisa Branco,8,14.00,4570.00,307.78
2025,6,Jaleco Manuela Rosa Nude,4,14.00,2710.00,175.83
2025,6,Jaleco Manuela Preto,5,13.00,2710.00,209.29
2025,6,Gorro  Unissex D.  Pug,2,13.00,650.00,50.00
2025,6,Jaleco Manuela Cinza,4,13.00,2640.00,201.67
2025,6,Gorro Unissex D. Bocas Kisses,3,10.00,500.00,50.00
2025,6,Turbante Cobre,2,10.00,600.00,60.00
2025,6,Gorro Unissex D. Dente Branco,3,9.00,330.00,36.67
2025,6,Scrub Feminino Bordo,6,9.00,1969.00,218.43
2025,6,Gorro Unissex D. Marmore,2,9.00,450.00,50.00
2025,6,Jaleco Isabel Preto,5,9.00,2576.00,294.40
2025,6,Crachá Magnético Prata,5,9.00,589.10,67.40
2025,6,Jaleco Manuela Bege Detalhes Azul Marinho,2,9.00,1845.00,205.00
2025,6,Jaleco Tec Easy Clara Branco,6,9.00,3680.12,408.90
2025,6,Gorro Unissex D. Chumbo,2,9.00,405.00,45.00
2025,6,Gorro Shine Branco Cristal,2,8.00,640.00,80.00
2025,6,Turbante Preto Brilho,2,8.00,480.00,60.00
2025,6,Turbante Lurex Branco Prata,2,8.00,560.00,70.00
2025,6,Gorro Unissex A. Bordô,3,8.00,320.18,44.36
2025,6,Jaleco Laila Preto,4,8.00,2694.20,345.10
2025,6,Jaleco Isabel Off White,3,8.00,3680.00,460.00
2025,6,Jaleco Paulo Azul Marinho,3,7.00,1820.00,264.00
2025,6,Gorro Unissex D. Animal Print Bege,2,7.00,350.00,50.00
2025,6,Gorro Unissex D. Animal Print Cinza,2,7.00,350.00,50.00
2025,6,Jaleco Tec Easy Clara Verde Militar,4,7.00,2875.31,411.06
2025,6,Jaleco Manuela Bege,5,7.00,1492.90,213.27
2025,6,Gorro  Unissex D. Crepe Off White,1,7.00,350.00,50.00
2025,6,Scrub Feminino Glamour Off White,3,7.00,1978.00,315.33
2025,6,Jaleco Ester Branco,2,7.00,2318.80,331.84
2025,6,Scrub Feminino Branco,3,6.00,792.00,132.00
2025,6,Jaleco Laila Branco,5,6.00,2116.21,352.70
2025,6,Jaleco Manoel Azul Bebê,3,6.00,1279.66,214.93
2025,6,Gorro Unissex A. Branco,2,6.00,162.00,27.00
2025,6,Gorro Unissex D.  Caes e Gatos,2,6.00,300.00,50.00
2025,6,Turbante Roxo,1,6.00,360.00,60.00
2025,6,Scrub Feminino Rosa Bebê,2,6.00,792.00,132.00
2025,6,Gorro Unissex D. Piel De Poule,1,6.00,300.00,50.00
2025,6,Jaleco Chloe Azul Marinho,3,6.00,1580.00,263.33
2025,6,Jaleco Tec Easy Benicio Preto,3,6.00,2442.24,404.08
2025,6,Jaleco Heloisa Bordô,2,6.00,1296.00,216.00
2025,6,Jaleco Manuela Branco Detalhes Azul Marinho,1,6.00,1230.00,205.00
2025,6,Jaleco Chloe Chumbo,2,5.00,1310.00,270.00
2025,6,Scrub Masculino Comfy Preto,4,5.00,1797.78,359.45
2025,6,Jaleco Manuela Meio a Meio Azul Marinho e Rota Espacial,1,5.00,1250.00,250.00
2025,6,Gorro Unissex D.  Dente Love,1,5.00,250.00,50.00
2025,6,Dolma Feminina Preta com Detalhes Branco,1,5.00,1000.00,200.00
2025,6,Jaleco Manoel Cinza,2,5.00,1120.00,224.00
2025,6,Gorro Unissex D. Dentinho,2,5.00,242.50,46.25
2025,6,Jaleco Manuela Azul Bebê,1,5.00,1025.00,205.00
2025,6,Gorro Shine Preto Furta-,2,5.00,400.00,80.00
2025,6,Jaleco Manoel Bege,5,5.00,1118.13,223.63
2025,6,Scrub Feminino Glamour Preto,2,5.00,1978.00,401.33
2025,6,Macacão Feminino Manga Curta Preto,1,5.00,1845.00,369.00
2025,6,Scrub Feminino Cinza,1,5.00,1100.00,220.00
2025,6,Jaleco Manoel Bordô,3,5.00,1108.92,224.37
2025,6,Jaleco Dani Preto,1,5.00,1445.00,289.00
2025,6,Scrub Feminino Verde Escuro,2,5.00,1115.23,225.08
2025,6,Scrub Feminino Comfy,1,4.00,1440.00,360.00
2025,6,Scrub Feminino Confy Verde Escuro,2,4.00,1440.00,360.00
2025,6,Jaleco Chloe Preto,2,4.00,987.00,245.67
2025,6,Jaleco Paulo Preto,1,4.00,1040.00,260.00
2025,6,Jaleco Paulo Chumbo,3,4.00,1100.00,275.00
2025,6,Scrub Masculino Cinza,1,4.00,880.00,220.00
2025,6,Turbante Bege,2,4.00,240.00,60.00
2025,6,Turbante Lurex Azul Bebe,1,4.00,280.00,70.00
2025,6,Dolma Feminina Algodao com elastano Branco,1,4.00,1040.00,260.00
2025,6,Gorro Unissex A. Armany Elastano,1,4.00,200.00,50.00
2025,6,Gorro Unissex D. Dentinho Bolinha,3,4.00,192.50,47.50
2025,6,Jaleco Heloisa Azul Marinho,3,4.00,1440.00,360.00
2025,6,Macacão Feminino Manga Longa Preto,1,4.00,1476.00,369.00
2025,6,Jaleco Heloisa Rosa Nude,3,4.00,1450.00,363.33
2025,6,Gorro Unissex D. Dente Pop,1,3.00,150.00,50.00
2025,6,Avental Vintage Jeans detalhes Couro Caramelo,3,3.00,740.00,246.67
2025,6,Gorro  Unissex D. Animal Print,1,3.00,150.00,50.00
2025,6,Gorro Unissex D. Armany Elastano,2,3.00,150.00,50.00
2025,6,Gorro Unissex A.  Chumbo,2,3.00,90.00,22.50
2025,6,Gorro Unissex D. Dental,1,3.00,150.00,50.00
2025,6,Gorro Unissex A. Dente Verde,1,3.00,150.00,50.00
2025,6,Gorro Unissex D. Lurex Azul Bebe,1,3.00,210.00,70.00
2025,6,Gorro  Unissex D.  Verde Escuro,2,3.00,135.00,45.00
2025,6,Brinde,3,3.00,0.00,0.00
2025,6,Jaleco Diana Branco,1,3.00,1470.00,490.00
2025,6,Jaleco Ester Azul Marinho,2,3.00,1020.00,340.00
2025,6,Jaleco Ester Preto,2,3.00,1020.00,340.00
2025,6,Jaleco Isabel Camel,2,3.00,1380.00,460.00
2025,6,Jaleco Manoel Branco Detalhes Azul Marinho,1,3.00,615.00,205.00
2025,6,Jaleco Manoel Es,2,3.00,780.00,260.00
2025,6,Jaleco Manuela Monster,3,3.00,734.58,244.86
2025,6,Jaleco Mariah Rosa Nude,2,3.00,750.00,250.00
2025,6,Jaleco Paulo Cinza,1,3.00,750.00,250.00
2025,6,Jaleco Samuel Azul Marinho,3,3.00,1102.00,367.33
2025,6,Jaleco Samuel Chumbo,3,3.00,1080.00,360.00
2025,6,Jaleco Samuel Preto,3,3.00,800.00,266.67
2025,6,Jaleco Tec Easy Clara Rosa,1,3.00,1230.00,410.00
2025,6,Scrub Feminino Azul Médio,2,3.00,680.00,226.67
2025,6,Scrub Feminino Comfy Bege Aveia,1,3.00,1140.00,380.00
2025,6,Scrub FemininoTec Easy Loren Rosa Bebe,1,3.00,1350.00,450.00
2025,6,Scrub Masculino Chumbo,2,3.00,760.00,253.33
2025,6,Scrub MasculinoTec Easy Lorenzo Preto,2,3.00,1300.49,439.08
2025,6,Turbante Lurex Rosa Nude,1,3.00,210.00,70.00
2025,6,Turbante Lurex Rosa NudeGênero:Feminino;Modelo:Turbante Profissional,1,3.00,210.00,70.00
2025,6,Jaleco Tec Easy Clara Magenta,2,2.00,410.00,205.00
2025,6,Jaleco Heloisa Bege Acinzentado,1,2.00,680.00,340.00
2025,6,Scrub FemininoTec Easy Loren  Camel,1,2.00,900.00,450.00
2025,6,Gorro  Unissex D.  Dente Chumbo,1,2.00,100.00,50.00
2025,6,Jaleco Manuela Branco Detalhes Dentinho,2,2.00,440.00,220.00
2025,6,Gorro Unissex D.  Bocas Poá,2,2.00,100.00,50.00
2025,6,Turbante Rosa Pink,1,2.00,120.00,60.00
2025,6,Jaleco Benjamin Cinza,1,2.00,800.00,400.00
2025,6,Scrub Masculino Azul Medio,2,2.00,440.00,220.00
2025,6,Scrub Masculino Bege,2,2.00,440.00,220.00
2025,6,Scrub Masculino Bordô,2,2.00,440.00,220.00
2025,6,Gorro Shine Preto Cristal,2,2.00,160.00,80.00
2025,6,Gorro Unissex A. Dinos,1,2.00,100.00,50.00
2025,6,Jaleco Heloisa Verde Claro,2,2.00,720.00,360.00
2025,6,Jaleco Paulo Roxo,1,2.00,580.00,290.00
2025,6,Jaleco Rute Azul Marinho,2,2.00,700.00,350.00
2025,6,Jaleco Heitor Branco,2,2.00,540.00,270.00
2025,6,Scrub MasculinoTec Easy Lorenzo Azul Marinho,2,2.00,864.63,432.32
2025,6,Colete Ayla Preto,2,2.00,599.80,299.90
2025,6,Scrub Feminino Bege,2,2.00,480.00,240.00
2025,6,Jaleco Rute Preto,1,2.00,700.00,350.00
2025,6,Jaleco Isabel Azul Marinho,2,2.00,895.95,447.98
2025,6,Gorro Unissex D. Peças de Amor,1,2.00,100.00,50.00
2025,6,Camiseta Scrub Feminino CONFY AVULSA,2,2.00,0.00,0.00
2025,6,Jaleco Samuel Branco,2,2.00,749.20,374.60
2025,6,Gorro Unissex D. Liga da Fofura,1,2.00,100.00,50.00
2025,6,Gorro Unissex D.  Monster,1,2.00,100.00,50.00
2025,6,Turbante Verde Militar,2,2.00,120.00,60.00
2025,6,Gorro  Unissex D. Uni,1,2.00,100.00,50.00
2025,6,Jaleco Samuel Swit Denin,1,2.00,0.00,0.00
2025,6,Scrub Feminino Comfy Chumbo,2,2.00,360.00,180.00
2025,6,Jaleco Manoel Bege Detalhes Azul Marinho,1,2.00,445.00,222.50
2025,6,Jaleco Heloisa Manga Curta Bege,1,2.00,720.00,360.00
2025,6,Jaleco Manuela Branco Botão Dourado,2,2.00,420.00,210.00
2025,6,Turbante Branco Brilho,1,2.00,120.00,60.00
2025,6,Jaleco Marta Preto Manga Longa,1,2.00,400.00,200.00
2025,6,Jaleco Manuela Fada do Dente,2,2.00,520.00,260.00
2025,6,Calça Scrub Feminino CONFY AVULSA,2,2.00,0.00,0.00
2025,6,Jaleco Heloisa Verde Escuro,2,2.00,720.00,360.00
2025,6,Jaleco Chloe Cinza,1,2.00,500.00,250.00
2025,6,Jaleco Manoel Verde Escuro,1,2.00,410.00,205.00
2025,6,Jaleco Tec Easy Clara Cacau,2,2.00,816.09,408.05
2025,6,Jaleco Manuela Algodao Branco,2,2.00,400.00,200.00
2025,6,Gorro Unissex D. Lego Rosa,1,1.00,50.00,50.00
2025,6,Scrub Feminino Glamour Camel,1,1.00,430.00,430.00
2025,6,Gorro Unissex D. Gatos,1,1.00,50.00,50.00
2025,6,Gorro Unissex D. Fazendinha,1,1.00,50.00,50.00
2025,6,Scrub Feminino Glamour Rosa Nude,1,1.00,400.00,400.00
2025,6,Gorro Unissex D. Fada do Dente,1,1.00,50.00,50.00
2025,6,Camiseta Scrub Masculino AVULSA,1,1.00,160.00,160.00
2025,6,Scrub Feminino Verde Claro,1,1.00,220.00,220.00
2025,6,Gorro  Unissex D.  Xadrez,1,1.00,50.00,50.00
2025,6,Scrub FemininoTec Easy Loren Azul Royal,1,1.00,450.00,450.00
2025,6,Scrub FemininoTec Easy Loren Magenta,1,1.00,450.00,450.00
2025,6,Scrub FemininoTec Easy Loren Preto,1,1.00,450.00,450.00
2025,6,Gorro  Unissex D. Dinos,1,1.00,50.00,50.00
2025,6,Avental Linho Natural detalhes Oliva 2 em 1,1,1.00,180.00,180.00
2025,6,Gorro Unissex A. Dente Azul Marinho,1,1.00,50.00,50.00
2025,6,Scrub Masculino Confy Chumbo,1,1.00,380.00,380.00
2025,6,Gorro Unissex D. Circo,1,1.00,50.00,50.00
2025,6,Scrub Masculino Verde Escuro,1,1.00,220.00,220.00
2025,6,Turbante Tec Easy Magenta,1,1.00,60.00,60.00
2025,6,Gorro Unissex A. Flor de Lis,1,1.00,50.00,50.00
2025,6,TENIS NAPA PB,1,1.00,99.00,99.00
2025,6,TENIS ZEBRA FASHION,1,1.00,99.00,99.00
2025,6,Turbante Azul Bebê,1,1.00,60.00,60.00
2025,6,Camiseta Scrub Feminina AVULSA,1,1.00,120.00,120.00
2025,6,Gorro Unissex D.  Azul Medio,1,1.00,45.00,45.00
2025,6,Jaleco Isac Bege,1,1.00,350.00,350.00
2025,6,Jaleco Maitê Branco,1,1.00,245.00,245.00
2025,6,Jaleco Manoel Azul Médio,1,1.00,220.00,220.00
2025,6,Jaleco Lis Branco Detalhes Uni,1,1.00,150.00,150.00
2025,6,Jaleco Lis Branco Detalhes Poa Rosa,1,1.00,150.00,150.00
2025,6,Jaleco Lis Branco Detalhes,1,1.00,150.00,150.00
2025,6,Jaleco Isac Preto,1,1.00,330.00,330.00
2025,6,Jaleco Isac Branco,1,1.00,330.00,330.00
2025,6,Jaleco Manoel Meio a Meio Azul Marinho e Rota Espacial,1,1.00,250.00,250.00
2025,6,Jaleco Manoel Preto,1,1.00,205.00,205.00
2025,6,Jaleco Manu Branco detalhes Vies Dourado rec Princesa,1,1.00,240.00,240.00
2025,6,Jaleco Manoel Algodao Branco,1,1.00,200.00,200.00
2025,6,Jaleco Manuela Azul Médio,1,1.00,220.00,220.00
2025,6,Jaleco Heloisa Preto,1,1.00,360.00,360.00
2025,6,Jaleco Heloisa Branco com Preto,1,1.00,360.00,360.00
2025,6,Jaleco Manuela Branco Detalhes Preto,1,1.00,205.00,205.00
2025,6,Jaleco Heloisa Bege com Preto,1,1.00,360.00,360.00
2025,6,Jaleco Heloisa Bege Aveia,1,1.00,360.00,360.00
2025,6,Jaleco Manuela Circo,1,1.00,257.50,257.50
2025,6,Jaleco Manuela Lilás,1,1.00,220.00,220.00
2025,6,Jaleco Manuela Meio a Meio Lilas e Dinos,1,1.00,250.00,250.00
2025,6,Jaleco Heloisa Armany,1,1.00,360.00,360.00
2025,6,Jaleco Manuela Verde Escuro,1,1.00,220.00,220.00
2025,6,Jaleco Gestante,1,1.00,180.00,180.00
2025,6,Jaleco Marta Chumbo Manga Longa,1,1.00,220.00,220.00
2025,6,Jaleco Marta Rosa Nude Manga Longa,1,1.00,200.00,200.00
2025,6,Jaleco Noah Preto Botoes Cromado,1,1.00,440.00,440.00
2025,6,Jaleco Orli Crepe Off White,1,1.00,490.00,490.00
2025,6,Jaleco Diana Preto,1,1.00,490.00,490.00
2025,6,Jaleco Dani,1,1.00,324.14,324.14
2025,6,Jaleco Chloe Roxo,1,1.00,290.00,290.00
2025,6,Jaleco Rute Bege Aveia,1,1.00,350.00,350.00
2025,6,Turbante Tec Easy Preto,1,1.00,60.00,60.00
2025,6,Jaleco Samuel Bege Aveia,1,1.00,400.00,400.00
2025,6,Jaleco Samuel Verde Claro,1,1.00,330.00,330.00
2025,6,Jaleco Tec Easy Benicio Aço,1,1.00,410.00,410.00
2025,6,Jaleco Tec Easy Benicio Azul Marinho,1,1.00,0.00,0.00
2025,6,Jaleco Chloe Es,1,1.00,280.00,280.00
2025,6,Jaleco Tec Easy Benicio Verde Militar,1,1.00,410.00,410.00
2025,6,Jaleco Tec Easy Clara Preto,1,1.00,410.00,410.00
2025,6,Jaleco Tec Easy Clara Rosa Bebe,1,1.00,0.00,0.00
2025,6,Jaleco Charlotte Off White,1,1.00,440.00,440.00
2025,6,Macacão Feminino Manga Curta Rosa Nude,1,1.00,410.00,410.00
2025,6,Jaleco Beatriz Preto,1,1.00,410.00,410.00
2025,6,Scrub Comfy Feminino Azul Marinho,1,1.00,360.00,360.00
2025,6,Scrub Comfy Feminino Rosa Nude,1,1.00,364.66,364.66
2025,6,Gorro Unissex D. Verde Claro,1,1.00,38.00,38.00
2025,6,Scrub Feminino Bege Manga Longa,1,1.00,220.00,220.00
2025,6,Gorro Unissex D. Rosa Bebê,1,1.00,55.00,55.00
2025,6,Calça Scrub Feminina AVULSA,1,1.00,100.00,100.00
2025,6,Gorro  Unissex D.  Preto Elastano,1,1.00,50.00,50.00
2025,6,Dólmã Feminina Jeans Azul,1,1.00,240.00,240.00
2025,6,Scrub Feminino Comfy  Preto,1,1.00,360.00,360.00
2025,6,Turbante Rosa Nude,1,1.00,60.00,60.00
2025,5,Jaleco Manuela Chumbo,24,150.00,22207.00,164.92
2025,5,Jaleco Manuela Branco,33,148.00,20525.00,157.02
2025,5,Gorro Unissex D. Preto,8,143.00,4279.00,39.88
2025,5,Scrub Feminino Preto,17,102.00,15616.00,169.46
2025,5,Gorro  Unissex A. Azul Marinho,10,89.00,2506.50,32.63
2025,5,Jaleco Manoel Branco,19,89.00,11446.00,137.06
2025,5,Gorro Unissex D.  Azul Marinho,10,82.00,2963.25,40.73
2025,5,Turbante Preto,11,67.00,2628.00,51.27
2025,5,Jaleco Marta Branco Manga Longa,37,62.00,11572.60,189.62
2025,5,Gorro Unissex A. Preto,10,60.00,1768.00,34.60
2025,5,Scrub Feminino Azul Marinho,14,60.00,13000.00,213.13
2025,5,Jaleco Manuela Preto,9,51.00,10800.00,210.45
2025,5,Turbante Marrom,5,51.00,1860.00,40.80
2025,5,Gorro Unissex D. Dente Branco,4,50.00,1500.00,30.00
2025,5,Jaleco Manuela Azul Marinho,9,42.00,8565.00,199.53
2025,5,Jaleco Chloe Preto,8,42.00,10790.00,257.50
2025,5,Jaleco Heloisa Branco,8,41.00,13967.00,305.46
2025,5,Jaleco Bernardo Branco,21,39.00,6914.20,179.77
2025,5,Jaleco Manoel Chumbo,12,36.00,5587.00,173.50
2025,5,Serviço de Bordado,34,35.00,3508.74,100.25
2025,5,Jaleco Isabel Rosa Nude,8,34.00,9384.00,276.00
2025,5,Gorro Unissex A. Bordô,5,29.00,801.00,30.60
2025,5,Jaleco Samuel Branco,5,27.00,9721.00,363.10
2025,5,Turbante Bordô,6,27.00,1068.00,49.50
2025,5,Jaleco Chloe Branco,3,24.00,6460.00,266.00
2025,5,Scrub Masculino Azul Marinho,12,23.00,5187.61,226.33
2025,5,Scrub Feminino Chumbo,3,23.00,4865.00,209.62
2025,5,CONSERTO,7,23.00,101.00,3.44
2025,5,Crachá Magnético Dourado,16,23.00,1507.70,68.03
2025,5,Gorro Unissex D. Lilás,1,22.00,836.00,38.00
2025,5,Scrub Feminino Lilas,1,22.00,4840.00,220.00
2025,5,Jaleco Manoel Azul Marinho,6,21.00,3569.00,198.63
2025,5,Scrub Feminino Bege,3,21.00,5260.00,240.00
2025,5,Jaleco Manuela Lilás,3,21.00,4470.00,212.50
2025,5,Robe Wedding Edition Bege Castanho,1,21.00,2373.00,113.00
2025,5,Kit Avental  Vivi Recreação,1,20.00,1800.00,90.00
2025,5,Gorro Unissex D. Branco,2,20.00,540.00,27.00
2025,5,Gorro Unissex D. Bordô,2,20.00,540.00,27.00
2025,5,Turbante Branco,3,20.00,768.00,44.00
2025,5,Jaleco Manuela Cinza,2,18.00,3870.00,214.38
2025,5,Jaleco Tec Easy Benicio Azul Marinho,5,15.00,6150.00,410.00
2025,5,Scrub Masculino Preto,6,13.00,2352.00,183.11
2025,5,Scrub Comfy Feminino Azul Marinho,8,13.00,4680.00,360.00
2025,5,Scrub Feminino Bordo,6,12.00,2580.00,210.00
2025,5,Jaleco Manoel Cinza,3,12.00,2595.00,215.71
2025,5,Scrub Feminino Verde Escuro,5,11.00,2438.00,219.78
2025,5,Camiseta Scrub Feminina AVULSA,7,11.00,1485.00,136.50
2025,5,Jaleco Manuela Monster,6,11.00,2672.96,245.88
2025,5,Jaleco Heloisa Azul Marinho,7,11.00,3980.00,362.50
2025,5,Scrub FemininoTec Easy Loren Aço,2,10.00,4500.00,450.00
2025,5,Scrub Feminino Azul Médio,2,10.00,2180.00,216.67
2025,5,Scrub Feminino Verde Claro,2,10.00,2200.00,220.00
2025,5,Jaleco Manuela Bege,6,10.00,2300.00,232.50
2025,5,Jaleco Paulo Branco,3,10.00,2640.00,264.00
2025,5,Jaleco Paulo Preto,4,9.00,2365.00,262.78
2025,5,Jaleco Manuela Verde Escuro,3,9.00,1905.00,211.43
2025,5,Jaleco Manuela Branco Detalhes Preto,2,9.00,1845.00,205.00
2025,5,Scrub Feminino Tec Easy Loren  Azul Marinho,5,9.00,3937.50,433.93
2025,5,Jaleco Manuela Rosa Pink,2,9.00,1845.00,205.00
2025,5,Jaleco Manoel Verde Escuro,1,9.00,1845.00,205.00
2025,5,Calça Scrub Feminina AVULSA,4,8.00,800.00,100.00
2025,5,Jaleco Manuela Meio a Meio Lilas e Dinos,1,8.00,2000.00,250.00
2025,5,Scrub FemininoTec Easy Loren Cacau,3,8.00,3600.00,450.00
2025,5,Jaleco Isabel Off White,5,8.00,2898.00,391.00
2025,5,Jaleco Tec Easy Benicio Azul Ciano,1,8.00,3280.00,410.00
2025,5,Jaleco Paulo Chumbo,3,8.00,2054.00,254.80
2025,5,Jaleco Manoel Preto,5,8.00,1770.00,218.00
2025,5,Jaleco Mariah Branco,1,8.00,1840.00,230.00
2025,5,Jaleco Manuela Branco Detalhes Azul Marinho,4,8.00,1640.00,205.00
2025,5,Scrub Masculino Chumbo,5,7.00,1510.00,215.00
2025,5,Jaleco Samuel Azul Marinho,5,7.00,2620.00,373.33
2025,5,Turbante Azul Marinho,5,7.00,420.00,60.00
2025,5,Scrub Comfy Feminino Rosa Nude,3,7.00,2540.00,364.00
2025,5,Jaleco Manu Branco detalhes Vies Bordo rec Princesa,1,7.00,1820.00,260.00
2025,5,Jaleco Manoel Bege,4,7.00,1620.00,230.00
2025,5,Jaleco Tec Easy Clara Cacau,4,7.00,2921.46,420.29
2025,5,Scrub Masculino Azul Medio,3,7.00,1500.00,213.33
2025,5,Calça Scrub Feminino CONFY AVULSA,2,6.00,1020.00,170.00
2025,5,Jaleco Tec Easy Clara Azul Marinho,1,6.00,2460.00,410.00
2025,5,Jaleco Tec Easy Benicio Preto,5,6.00,1640.00,246.00
2025,5,Scrub FemininoTec Easy Loren Verde Militar,2,6.00,2700.00,450.00
2025,5,Colete Ayla Preto,1,6.00,1799.40,299.90
2025,5,Scrub FemininoTec Easy Loren Preto,3,6.00,2700.00,450.00
2025,5,Gorro Unissex D.  Rosa Pink,2,6.00,235.00,41.50
2025,5,Crachá Magnético Prata,5,6.00,419.40,69.90
2025,5,Jaleco Manoel Bege Detalhes Azul Marinho,2,6.00,1380.00,223.75
2025,5,Jaleco Laila Preto,2,6.00,2087.42,345.50
2025,5,Jaleco Rute Branco,4,6.00,2143.93,357.32
2025,5,Scrub Feminino Glamour Azul Marinho,2,6.00,1720.00,215.00
2025,5,Jaleco Manuela Azul Bebê,2,6.00,1320.00,220.00
2025,5,Turbante Azul Tiffany,2,6.00,315.00,55.50
2025,5,Scrub Feminino Azul Bebê,3,6.00,1340.00,225.00
2025,5,Scrub FemininoTec Easy Loren Azul Ciano,3,5.00,2250.00,450.00
2025,5,Jaleco Heitor Branco,4,5.00,1094.00,208.50
2025,5,Jaleco Tec Easy Clara Preto,2,5.00,2050.00,410.00
2025,5,Jaleco Tec Easy Benicio Branco,3,5.00,2029.50,404.88
2025,5,Turbante Tec Easy Preto,2,5.00,300.00,60.00
2025,5,Jaleco Samuel Chumbo,4,5.00,1800.00,360.00
2025,5,Jaleco Laila Branco,4,5.00,1799.50,359.90
2025,5,Jaleco Manuela Bege Detalhes Azul Marinho,1,5.00,1025.00,205.00
2025,5,Jaleco Paulo Azul Marinho,2,5.00,1300.00,260.00
2025,5,Camiseta Scrub Feminino CONFY AVULSA,2,5.00,1030.00,200.00
2025,5,Camiseta Scrub Feminino Tec Easy Loren Avulsa,3,5.00,1130.00,226.67
2025,5,Calça Scrub Masculino AVULSA,4,5.00,500.00,100.00
2025,5,Gorro  Unissex D. Bege Elastano,3,5.00,250.00,50.00
2025,5,Scrub Feminino Confy Verde Militar,3,5.00,1840.00,365.00
2025,5,Jaleco Dani Branco,3,5.00,1600.00,320.00
2025,5,Scrub Feminino Rosa Pink,1,5.00,1100.00,220.00
2025,5,Camiseta Scrub Masculino AVULSA,3,4.00,520.00,133.33
